source_name,review_date,critic_name,review_detail
Christian Science Monitor," November 11, 2016",Peter Rainer, It's difficult to get worked into a state of awe with this film because so much of it is so sodden.
Hot Press," November 11, 2016",Roe McDermott," Adams' acting is masterful: she is strong, raw and vulnerable, a beating heart in the bloody mess of humanity's fear. It's a powerhouse performance in a stunning film that transcends genre to become art."
AllMovie," November 11, 2016",Daniel Gelb," A strikingly human film, one that's concerned much more with the feebleness of language and the fragility of time than with its mysterious extraterrestrial visitors."
Baltimore Magazine," November 11, 2016",Max Weiss," It's easy to say that Denis Villeneuve's tingly sci-fi Arrival is a whole lot of Spielberg with a little bit of Tarkovsky thrown in, but what's remarkable is how much it actually defies the conventions of its genre."
Tulsa World," November 11, 2016",Michael Smith, Arrival is a first-rate story about first contact because it meets that great science-fiction movie test: It's less about who they are and more about who we are.
Toledo Blade," November 11, 2016",Kirk Baird," Words have meaning, Arrival reminds us, and communication is the way forward for humanity, especially in times of great uncertainty when the world seems to be at a crisis point."
San Francisco Examiner," November 11, 2016",Anita Katz," Even when the plot has you shaking your head, expect to be moved."
RedEye," November 11, 2016",Lauren Chval," The real triumph of Arrival, though, is its commitment to the complexity of time and language."
"Deseret News, Salt Lake City"," November 11, 2016",Josh Terry," In the realm of big screen science fiction, ""Arrival"" feels like a mix of 2001: A Space Odyssey with a generous dose of Close Encounters of the Third Kind."
The Young Folks," November 11, 2016",Allyson Johnson," ... this is a hopeful tale despite it's forlorn air, one where a linguist is the hero at the end of the day, where the answer to peace is obvious and the notion that despite terrible loss, life goes on, life still exists and it will be remembered."
Blu-ray.com," November 11, 2016",Brian Orndorf, A viewing experience that's filled with as much frustration as it is with awe. 
Washington Free Beacon," November 11, 2016",Sonny Bunch, Arrival is a magnificently made movie and likely the best I've seen so far this year. See it as soon as possible and on as big a screen as you can. You don't want to miss out.
"HeraldNet (Everett, WA)"," November 11, 2016",Robert Horton," When it comes to a payoff for all the gauzy head-scratching, Arrival reverts to a few basic sci-fi conventions for its finish."
Reason Online," November 11, 2016",Kurt Loder, A thinking human's alien-invasion movie... 
Cinemalogue.com," November 11, 2016",Rubin Safaya," For a film about resolving communication gaps, ARRIVAL creates too many of them."
ABC Tucson," November 11, 2016",Phil Villarreal," The title works on another level, signifying the emergence of a fascinating new filmmaking talent. "
HollywoodInToto.com," November 11, 2016",Christian Toto, You'll admire Arrival far more than you'll love it.
Lyles' Movie Files," November 11, 2016",Jeffrey Lyles," A wonderfully complex, heartfelt tale in the midst of an encounter with the unknown. One of the smartest sci-fi films to come around in years and lands as one of 2016's best."
amNewYork," November 11, 2016",Robert Levin," [Villeneuve creates] a mood of lingering unease, crafting a series of immense images set to the orchestral dread of Jóhann Jóhannsson's score that powerfully suggest the mystery at hand without indulging in obvious instincts."
MTV," November 11, 2016",Amy Nicholson, Learning Heptapodese seems easy compared to the tough talks Americans need to have with each other. 
Screen It!," November 11, 2016",Teddy Durgin," The movie engaged my brain. But it didn't capture my heart or stir my soul. (Full Content Review for Parents - Violence, Profanity, etc. - also Available)"
Huffington Post," November 11, 2016",Jackie K. Cooper," With a ""you fill in the holes"" plot, and a must film in the dark mentality, ""Arrival"" is D. O. A."
ScreenRant," November 11, 2016",Sandy Schaefer," Arrival is a smart tale of alien contact that boasts great visuals and performances, if also more brains than heart."
"Journal and Courier (Lafayette, IN)"," November 11, 2016",Bob Bloom," The movie is slow, but not in a dull sense. It is a brainy, step-by-step primer on learning how to reach out and begin an exchange of ideas between two vastly different life forms in a peaceful and constructive manner."
Vox," November 11, 2016",Alissa Wilkinson," Arrival is one of the best movies of the year, a moving, gripping film with startling twists and imagery. It deserves serious treatment as a work of art."
National Post," November 11, 2016",Chris Knight," Arrival is one of those movies with nary a wasted word; fitting, given the subject matter."
BBC.com," November 11, 2016",Sam Adams," With Arrival, Villeneuve finally finds a subject, and a script, whose magnitude matches the weight he assigns to it. All it took was an alien species' appearance on Earth."
CNN.com," November 11, 2016",Brian Lowry," Those expecting a whiz-bang film should be prepared for a more cerebral and emotional experience, admirable for its ambition and tone, if not wholly satisfying in its payoff."
Winnipeg Free Press," November 11, 2016",Randall King," We need more science fiction films like this. And given that Villeneuve is currently filming the long-awaited sequel to Blade Runner, we should now feel assured that project is in the right hands."
The New Republic," November 11, 2016",Will Leitch, Arrival plays with your head as gently as any sci-fi thriller I can remember.
Suburban Journals of St. Louis," November 11, 2016",Mathew DeKinder," ""Arrival"" is high-minded sci-fi at its best and lands as one of the best movies of the year."
Independent Online (South Africa)," November 11, 2016",Theresa Smith, Amy Adams grounds the film with a solidly engaging performance.
Sight and Sound," November 11, 2016",Adam Nayman," Arrival has the look and feel of a big-ticket production, albeit torqued towards millennial melancholy, complete with a muted, blue-grey colour palette by cinematographer Bradford Young."
Slate," November 11, 2016",Forrest Wickman," Watching it, I was excited that such a strange piece of science fiction got made-and disappointed ..."
Ex-Press.com," November 11, 2016",Katherine Monk," So bang a gong. This one goes deep, and the ambient whale-like pulses of bass on the soundtrack provide the perfect score for a journey that not only satisfies any latent science-fiction craving, it may well reboot your subconscious with a jolt of love."
San Diego Reader," November 11, 2016",Matthew Lickona, Denis Villeneuve's latest is an artier - certainly moodier and less entertaining - version of M. Night Shyamalan's Signs.
FilmsInReview.com," November 11, 2016",Victoria Alexander, Avoids sloppy sentimentalism and gives the most probable contact with other beings we will likely encounter. 
The Australian," November 11, 2016",David Stratton," Visually the film is as impressive as you may wish, and the sense of unease is augmented by the offbeat music score by Johann Johannsson."
Cinemanía (Spain)," November 15, 2016",Daniel de Partearroyo," A film with a big budget and solid actors, that easily surpasses Gravity and Interestellar. [Full review in Spanish]"
rec.arts.movies.reviews," November 15, 2016",Louis Proyect, Octopuses from outer space can't begin to compete with Klaatu or ET.
Arkansas Democrat-Gazette," November 14, 2016",Piers Marchant, Whether [Villeneuve's] forbidding worldview will strike you as an achingly realistic drama or an overly angsty downer largely depends upon what you go to movies for in the first place.
The Atlantic," November 14, 2016",Christopher Orr," The best film of the year to date, ambitious in conception and extraordinary in execution, has arrived."
Deadline Hollywood Daily," November 14, 2016",Pete Hammond, Amy Adams is terrific in this cerebral but enthralling sci fi drama that turns out to be much much more than just another Alien movie.
honeycuttshollywood.com," November 14, 2016",Kirk Honeycutt," ""Arrival"" embarrasses the current mode of contemporary cinema to explore ideas, moods and a vision that belongs uniquely to this film."
Sunday Independent (Ireland)," November 14, 2016",Hilary A White," Stealthy signals, unforgettable moments and Johann Johannsson's score coalesce magnificently as an iconic classic of sci-fi cinema, something to cherish for life, is created before your eyes."
Examiner.com," November 14, 2016",Chris Sawin," Its visuals are remarkable and its storyline is so beautifully structured. Arrival is one of the most extraordinary, breathtaking, and thought provoking films of the year. This is what science fiction is supposed to be. "
Daily Express (UK)," November 13, 2016",Henry Fitzherbert," An intellect-stroking sci-fi film that asks you to imagine how humanity might respond, emotionally rather than militarily, in the event of an arrival from outer space."
Observer (UK)," November 13, 2016",Mark Kermode," Arrival may be just the poem we need; a departure from the dystopian visions which now appear all too real, a memory of a future in which light still shines in the darkness."
Tolucan Times," November 12, 2016",Tony Medley," ...there is enough incomprehensibility to give you 'The Day the Earth Stood Still Meets 'Last Year at Marienbad.' Despite the fact that it's utter nonsense, you don't have to completely follow or accept what happens to enjoy it."
Beliefnet," November 12, 2016",Nell Minow, The Chomsky-esque notions that language shapes our thinking even more than our thinking shapes language is conveyed in the film's own structure as well as its dialog. 
Sci-Fi Movie Page," November 12, 2016",Rob Vaux," A superb exercise in the things that make the genre great, and a sign that ""smart sci-fi"" isn't going anywhere."
The Patriot Ledger," November 12, 2016",Al Alexander, Villeneuve uses sci-fi the way it's meant to be used in melding the metaphysical and the metaphoric into a timely tapestry that echoes our turbulent times. 
Creative Loafing," November 12, 2016",Matt Brunson," A motion picture that turns out to be far more focused on humanity than on otherworldly visitors, it's a transcendent viewing experience that gets under the skin and into the heart. As a bonus, it's also the right movie at the right time."
WaffleMovies.com," November 12, 2016",Willie Waffle, Hokey malarkey.
"Quad City Times (Davenport, IA)"," November 11, 2016",Linda Cook, One of the year's best!
Butaca Ancha," November 11, 2016",JJ Negrete, A film that transcends the label of mere entertainment to raise a series of intriguing reflections on the importance of language and communication. [Full review in Spanish]
Reel Reviews," November 11, 2016",Frank Wilkins," Takes its focus away from the invaders - for the most part - and shines it directly on human character and the questions of what might happen if we actually tried to communicate and solve the puzzle of our differences with brains, rather than brawn."
Boston Herald," November 11, 2016",James Verniere," If The Day the Earth Stood still (the original) were silly and derivative, this would be it. Bodes unwell for Blade Runner sequel."
Phantom Tollbooth," November 18, 2016",Marie Asner," What is effective is that the camera rests on the actor's faces, rather than all the ruckus going on around them."
Cinemixtape," November 18, 2016",J. Olson, One of the premier extraterrestrial films of the century.
FilmDrunk," November 18, 2016",Vincent Mancini," Beautifully shot and executed, though you might need a time machine to fully appreciate the one big alien movie trope it defies. "
"Metro Weekly (Washington, DC)"," November 18, 2016",Randy Shulman, Arrival should be required viewing of every living person on the planet.
Film-Forward.com," November 17, 2016",Kent Turner," Science fiction and the woman's picture rarely collide, but here Villeneuve proves that they don't have to be exclusive from the other."
Sensacine," November 17, 2016",Israel Paredes," A film that speaks of our present without making it evident, raising more questions than answers, and where Villeneuve's staging and Amy Adams' performance stands out most. [Full review in Spanish]"
PopMatters," November 17, 2016",Cynthia Fuchs," The movie insists on conversation, on communication, on sharing experience."
Film International," November 17, 2016",Elias Savada, Arrival is one of the best films of the year.
Akron Beacon Journal," November 17, 2016",Rich Heldenfels," A remarkable piece, at once a cerebral and emotional epic which I am still thinking about days after seeing it."
CineXpress," November 17, 2016",Fico Cangiano," Besides being one of the best movies of the year, Arrival is possibly also one of the best sci-fi films ever. Beautifully shot and well acted. Villeneuve doesn't disappoint. [Full review in Spanish]"
Spliced Personality," November 17, 2016",Sean Burns," Arrival makes an impassioned plea for the necessity of global cooperation while quite hilariously never straying from the perspective of its two white, American movie stars."
Truthdig," November 17, 2016",Carrie Rickey," In this year of bruising American politics, the film's emphasis on measured communication and focused listening feels transformative."
Georgia Straight," November 16, 2016",Janet Smith," Character development, big philosophical questions, and political relevance: not what you expect heading out to a creature feature, especially one with alien heptapods that look this threatening. But welcome all the same."
Trespass," November 16, 2016",Alex Doenau," If you want to think about intelligent life instead of blowing it up, Arrival may be the movie for you."
Paste Magazine," November 16, 2016",Andy Crump," This is, perhaps, the best-made movie in Villeneuve's filmography to date, a robust but delicate work captured in stunning, calculated detail by cinematographer Bradford Young, and guided by Adams' stellar work as Louise."
Willamette Week," November 16, 2016",Ben Ferguson, [An] unshakable odyssey of sadness and hope from director Denis Villeneuve.
Mark Leeper's Reviews," November 16, 2016",Mark R. Leeper, It is a story aimed at an adult and intelligent audience featuring an adult and intelligent performance from Adams and Renner. ARRIVAL expects a lot from its audience at the same time it is giving more.
Laramie Movie Scope," November 16, 2016",Robert Roten," Unlike most films of this ilk, it rejects the notion that life is tragic simply because it inevitably ends in death. This story embraces death, life, sickness, despair and love."
Spirituality and Practice," November 16, 2016",Frederic and Mary Ann Brussat, A sobering sci-fi thriller about the race to communicate with intelligent alien life to avert disaster.
San Francisco Chronicle," November 15, 2016",Peter Hartlaub," The revelation here is Villeneuve, who expands on the symphonic pacing showcased last year in the drug war drama Sicario. Even though the concept of Arrival is far-out fiction, Villeneuve treats it with no less detail or urgency."
KPBS.org," November 29, 2016",Beth Accomando, Arrival does what science fiction at its best should do: it make us look to the future in a way that allows us to think about the present in new ways.
Cairo360," November 29, 2016",Marija Loncarevic," Arrival is an intelligent and a thought-provoking alien-invasion thriller which revels in its own complexity and manages strike all of the right chords, but for a few missteps."
MLive.com," November 29, 2016",John Serba," ""Arrival,"" remarkably, tugs at the emotions and intellect with equal insistence."
EntertainmentTell," November 27, 2016",Stephen Silver," It's a sci-fi film that borrows nearly all of its biggest ideas from other movies, leading up to an ending that's touching but contrived (Splice Today) "
Hindustan Times," November 24, 2016",Rohan Naahar," Awarding it a bag-full of Oscars come February would be too puny a recognition, too inconsequential; it deserves to be shown in museums, to governments, in schools. Missing it should be outlawed."
Ibero 90.9," November 24, 2016",Fernando Moreno, An entertaining film that proves that Villeneuve can film science fiction without special effects and pyrotechnics to get our interest. [Full review in Spanish]
El antepenúltimo mohicano," November 24, 2016",Alberto Sáez Villarino, We are facing semiology as a transgressive tool of linear temporality. The semiotic conception of language as a start point to perceptual and circular appreciation of time. [Full review in Spanish]
El Nuevo Herald (Miami)," November 23, 2016",Pilar Ayuso," Arrival is a very entertaining film and an emotional show of good cinema, at a dramatic, visual, sound and interpretive level. [Full review in Spanish]"
Junkee," November 23, 2016",Jack Tregoning," Without giving too much away, Arrival is an innately hopeful and pacifistic movie. Louise's effort to understand the aliens, despite the fearful human reactions around her, makes a powerful case for communication over conflict."
Cinema Sight," November 22, 2016",Wesley Lovell, A slow-burning sci-fi drama that posits compelling questions while creating a fascinating way to tell its story.
The Nation," November 22, 2016",Stuart Klawans," At its best, which is considerable, you also get astonishment, awe, and tempered optimism (which is always good to have), along with respect for the female Homo sapiens and pleasure in the filmmakers' powers of invention."
El Universal," November 22, 2016",Alonso Díaz de la Vega, The way one of the most exciting contemporary filmmakers plays with the narrative is an undeniable triumph. [Full review in Spanish]
Your Movies (cleveland.com)," November 22, 2016",John Urbancich," Under the guidance of equally exceptional director/co-writer Denis Villeneuve (""Sicario,"" ""Incendies"") this scientific thriller becomes smart, touching and, obviously, one of the year's best films."
The Ooh Tray," November 19, 2016",Ed Whitfield, A movie imagined as life affirming that actually suggests that life may not be worth living at all.
Illinois Times," November 18, 2016",Charles Koplinski, Packs a powerful payoff.
L.A. Biz," November 18, 2016",Annlee Ellingson, At a moment of monumental transition and heightened anxiety arrives an existential alien invasion flick that's at once unapologetically cerebral and elegiacally emotional.
El Mundo (Spain)," November 18, 2016",Luis Martínez," A magnetic, brilliant and captivating film where the director knows how to tense the threads that unite the imagination of the spectator with the imagery of distant worlds. [Full review in Spanish]"
Código espagueti," November 18, 2016",Nicolás Ruiz," Denis Villeneuve gives us what is, perhaps, the best sci-fi film of the year. [Full review in Spanish]"
Sacramento News & Review," November 18, 2016",Jim Lane," The result is a genuine sci-fi thinkpiece, challenging and exhilarating."
Las Vegas Review-Journal," November 18, 2016",Christopher Lawrence," Arrival is artsy, emotional and comes across like the result of Terrence Malick having spent a weekend watching Interstellar on a loop. It's full of questions, though, and a definite mindscrew that will leave you thinking about [it]."
EscribiendoCine," December 19, 2016",Benjamín Harguindey," A film with a highly creative story, that genuinely questions human perception and explores the limits of science fiction. [Full review in Spanish]"
Sunday Times (UK)," December 17, 2016",Camilla Long," Part of me wishes to deliver a serious and sober appreciation of Arrival, this year's big, grown-up science-fiction film."
Antagony & Ecstasy," December 17, 2016",Tim Brayton, A fun movie puzzle in addition to being an emotional gutpunch.
People Magazine," December 16, 2016",Tom Gliatto," Deliberately paced but highly rewarding, Arrival ups its IQ with Jeremy Renner as a soulful physicist, gorgeous production design... and a poignant twist that brings the drama back to the human level."
leonardmaltin.com," December 15, 2016",Leonard Maltin, It's a film you'll want to discuss and debate with your friends. The message may not be original but the methodology certainly is. A movie doesn't have to spell everything out for me if I get a sense that the filmmaker is offering me something to ponder
Matt's Movie Reviews," December 15, 2016",Matthew Pejkovic," Arrival speaks to our tenacious need to know just who we are and why we are here. In that search we look to the stars, we pray to the heavens, we seek answers within ourselves and the environment around us. "
Graffiti With Punctuation," December 15, 2016",Blake Howard, Arrival is about the awakening and ensuing trauma discovering that we're not alone in the universe.
CinemaDope," December 10, 2016",Glenn Lovell," ... probably best described as humanist sci-fi. Like 'CE3K' and 'Contact' with Jodie Foster, this new arrival appears to be looking upward to the heavens, but its real target is the human heart. "
El Financiero," December 9, 2016",Daniel Krauze, An aesthetically consistent film starring a ductile and magnetic actress. [Full review in Spanish]
El Pais (Spain)," December 9, 2016",Carlos Boyero," A film that has a very special atmosphere and aesthetic, a slow pace and a voice-over that sounds poetic. [Full review in Spanish]"
Cinetvymas.cl," December 7, 2016",Felipe Tapia," A film that deserves to be seen because it is not frequent to see such risky proposals, instead of others that seek to deliver what the consumer wants, painfully underestimating it. [Full review in Spanish]"
Film Inquiry," December 5, 2016",Mike Daringer," Though well made and haunted by a score of primordial dissonance, Arrival is an orbiting piece that misses out on invading the deepest parts of the mind."
Seven Days," December 4, 2016",Margot Harrison," For those who feel the emotional weight of Louise's story, Arrival pays off in a big way. "
Ozus' World Movie Reviews," December 4, 2016",Dennis Schwartz, Villeneuve creates a solemn mood that crescendos to the less than chilling climax to see if the world can work together in unity during a dire emergency.
ArtsHub," December 3, 2016",Sarah Ward," Arrival is gripping not only because of the ideas at play, or how they're conveyed via its stylistic choices, but how they rest on the shoulders of Adams."
Q Network Film Desk," December 3, 2016",James Kendrick," a powerful, deeply felt, wonderfully evocative film that will rightly takes its place on the mantle of great science fiction"
Film Experience," December 2, 2016",Nathaniel Rogers," Amy Adams anchors the film with one of her smartest performances, warm but not personal (she's a total professional) and quite believable as a thinker and expert communicator."
Starburst," December 2, 2016",Jack Bottomley, Works like this are why we love going to the movies.
Vanguardia (Mexico)," November 30, 2016",Carlos Díaz Reyes," Arrival is one of the best films of the year and probably, one of the best movies about extraterrestrial invasion ever made. [Full review in Spanish]"
Blog de cine," November 30, 2016",Alberto Abuín," A film that speaks of opening the mind to understand others. A universal message more necessary than ever. The film comes at the right time, when it seems that we're sinning of an enormous susceptibility. [Full review in Spanish]"
