Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
53|59|53|7|New Day For You|BASIA|1988-12-10|86|53|11|19890121,,
54|67|54|3|Girl You Know It's True|MILLI VANILLI|1989-01-07|83|2|26|19890121,,
55|39|33|12|Ghost Town|CHEAP TRICK|1988-11-05|83|33|14|19890121,,
56|56|56|10|Cross My Heart|EIGHTH WONDER|1988-11-19|96|56|16|19890121,,
57|41|13|17|Finish What Ya Started|VAN HALEN|1988-10-01|82|13|20|19890121,,
58|63|58|6|If We Never Meet Again|TOMMY CONWELL & THE YOUNG RUMBLERS|1988-12-17|91|48|11|19890121,,
59|51|1|23|Wild, Wild West|THE ESCAPE CLUB|1988-08-20|94|1|27|19890121,
60|40|4|15|I Don't Want Your Love|DURAN DURAN|1988-10-15|49|4|16|19890121,,
61|88|61|2|The Love In Your Eyes|EDDIE MONEY|1989-01-14|88|24|18|19890121,,
62|NEW|62|1|Just Because|ANITA BAKER|1989-01-21|62|14|16|19890121,,
63|81|63|3|Dreamin'|VANESSA WILLIAMS|1989-01-07|98|8|20|19890121,,
64|58|1|18|Bad Medicine|BON JOVI|1988-09-24|43|1|20|19890121,,
65|NEW|65|1|You're Not Alone|CHICAGO|1989-01-21|65|10|17|19890121,,
66|NEW|66|1|Give Me The Keys (And I'll Drive You Crazy)|HUEY LEWIS AND THE NEWS|1989-01-21|66|47|8|19890121,,
67|62|3|22|The Loco-Motion|KYLIE MINOGUE|1988-08-27|80|3|27|19890121,,
68|75|68|5|More Then You Know|MARTIKA|1988-12-24|91|18|20|19890121,,
69|68|1|21|Groovy Kind Of Love|PHIL COLLINS|1988-09-03|52|1|25|19890121,,
70|77|70|6|Doctorin' The Tardis|TIMELORDS|1988-12-17|94|66|13|19890121,,
71|79|71|5|The Great Commandment|CAMOUFLAGE|1988-12-24|98|59|12|19890121,,
72|70|70|6|Posse On Broadway|SIR MIX-A-LOT|1988-12-17|97|70|9|19890121,,
73|73|73|6|Wild Again|STARSHIP|1988-12-17|98|73|8|19890121,,
74|44|19|14|Early In The Morning|ROBERT PALMER|1988-10-22|71|19|15|19890121,,
"75|43|32|13|Thanks For My Child|CHERYL ""PEPSII"" RILEY|1988-10-29|86|32|13|19890121",,
76|66|66|7|Anchorage|MICHELLE SHOCKED|1988-12-10|94|66|8|19890121,,
77|90|77|3|I Wanna Be Loved|HOUSE OF LORDS|1989-01-07|97|58|7|19890121,,
78|78|1|24|Red Red Wine|UB40|1988-08-13|85|1|25|19890121,,
79|52|48|12|Baby Can I Hold You|TRACY CHAPMAN|1988-11-05|84|48|12|19890121,,
80|86|80|3|Way Cool Jr.|RATT|1989-01-07|96|75|7|19890121,,
81|65|26|16|Not Just Another Girl|IVAN NEVILLE|1988-10-08|81|26|19|19890121,,
82|64|12|21|Don't Know What You Got (Till It's Gone)|CINDERELLA|1988-09-03|74|12|22|19890121,,
83|72|45|13|Handle With Care|TRAVELING WILBURYS|1988-10-29|83|45|14|19890121,,
84|74|65|13|Forever Young|ALPHAVILLE|1988-10-29|91|65|14|19890121,,
85|NEW|85|1|You Got It|ROY ORBISON|1989-01-21|85|9|18|19890121,,
86|71|26|19|Edge Of A Broken Heart|VIXEN|1988-09-17|96|26|21|19890121,,
87|69|1|26|Don't Worry, Be Happy|BOBBY McFERRIN|1988-07-30|83|1|26|19890121,
"88|76|45|14|Hippy Hippy Shake (From ""Cocktail"")|THE GEORGIA SATELLITES|1988-10-22|88|45|14|19890121",,
89|NEW|89|1|Tears Run Rings|MARC ALMOND|1989-01-21|89|67|8|19890121,,
90|87|80|10|Killing Me Softly|AL B. SURE!|1988-11-19|88|80|11|19890121,,
91|47|16|17|Spy In The House Of Love|WAS (NOT WAS)|1988-10-01|93|16|17|19890121,,
92|57|3|17|Desire|U2|1988-10-01|50|3|17|19890121,,
93|NEW|93|1|Orinoco Flow|ENYA|1989-01-21|93|24|17|19890121,,
94|NEW|94|1|Across The Miles|SURVIVOR|1989-01-21|94|74|6|19890121,,
95|80|80|6|Perfect|FAIRGROUND ATTRACTION|1988-12-17|95|80|6|19890121,,
96|NEW|96|1|The Last Mile|CINDERELLA|1989-01-21|96|36|10|19890121,,
97|NEW|97|1|Stand|R.E.M.|1989-01-21|97|6|19|19890121,,
98|NEW|98|1|(Believe You Were) Lucky|TIL TUESDAY|1989-01-21|98|95|3|19890121,,
99|97|97|2|Let's Put The X In Sex|KISS|1989-01-14|97|97|2|19890121,,
100|83|60|12|It's Money That Matters|RANDY NEWMAN|1988-11-05|85|60|12|19890121,,
1|2|1|13|My Prerogative|BOBBY BROWN|1988-10-22|78|1|24|19890114,,
2|3|2|9|Two Hearts|PHIL COLLINS|1988-11-19|47|1|18|19890114,,
3|1|1|12|Every Rose Has Its Thorn|POISON|1988-10-29|60|1|21|19890114,,
4|6|4|11|Don't Rush Me|TAYLOR DAYNE|1988-11-05|81|2|20|19890114,,
5|9|5|9|Armageddon It|DEF LEPPARD|1988-11-19|65|3|18|19890114,,
6|5|5|14|In Your Room|BANGLES|1988-10-15|73|5|20|19890114,,
7|10|7|10|Smooth Criminal|MICHAEL JACKSON|1988-11-12|66|7|15|19890114,,
8|11|8|13|I Remember Holding You|BOYS CLUB|1988-10-22|79|8|21|19890114,,
9|12|9|11|Put A Little Love In Your Heart|ANNIE LENNOX & AL GREEN|1988-11-05|96|9|17|19890114,,
10|15|10|14|The Way You Love Me|KARYN WHITE|1988-10-15|83|7|25|19890114,,
11|7|5|19|Waiting For A Star To Fall|BOY MEETS GIRL|1988-09-10|83|5|25|19890114,,
12|16|12|8|When I'm With You|SHERIFF|1988-11-26|84|1|21|19890114,,
13|17|13|8|Born To Be My Baby|BON JOVI|1988-11-26|78|3|20|19890114,,
14|19|14|11|When The Children Cry|WHITE LION|1988-11-05|92|3|23|19890114,,
15|13|13|12|Silhouette|KENNY G|1988-10-29|70|13|17|19890114,,
16|4|3|17|Giving You The Best That I Got|ANITA BAKER|1988-09-24|85|3|22|19890114,,
17|18|17|11|All This Time|TIFFANY|1988-11-05|90|6|21|19890114,,
18|8|1|17|Look Away|CHICAGO|1988-09-24|77|1|24|19890114,,
19|23|19|8|Holding On|STEVE WINWOOD|1988-11-26|71|11|17|19890114,,
20|22|20|12|Little Liar|JOAN JETT AND THE BLACKHEARTS|1988-10-29|75|19|20|19890114,,
21|28|21|7|Straight Up|PAULA ABDUL|1988-12-03|79|1|25|19890114,,
22|31|22|7|Wild Thing|TONE-LOC|1988-12-03|92|2|25|19890114,,
23|26|23|10|I Wanna Have Some Fun|SAMANTHA FOX|1988-11-12|89|8|23|19890114,,
24|30|24|11|The Lover In Me|SHEENA EASTON|1988-11-05|99|2|25|19890114,,
25|14|7|13|Welcome To The Jungle|GUNS N'ROSES|1988-10-22|58|7|17|19890114,,
26|25|25|12|Wild World|MAXI PRIEST|1988-10-29|95|25|18|19890114,,
27|20|9|16|Walk On Water|EDDIE MONEY|1988-10-01|67|9|21|19890114,,
28|34|28|8|Walking Away|INFORMATION SOCIETY|1988-11-26|98|9|19|19890114,,
29|21|1|19|Baby, I Love Your Way / Freebird Medley|WILL TO POWER|1988-09-10|97|1|24|19890114,
30|40|30|5|She Wants To Dance With Me|RICK ASTLEY|1988-12-17|61|6|18|19890114,,
31|38|31|7|Kiss|THE ART OF NOISE featuring TOM JONES|1988-12-03|80|31|11|19890114,,
32|41|32|8|What I Am|EDIE BRICKELL & THE NEW BOHEMIANS|1988-11-26|96|7|19|19890114,,
33|42|33|5|Angel Of Harlem|U2|1988-12-17|74|14|15|19890114,,
34|24|3|19|How Can I Fall?|BREATHE|1988-09-10|79|3|22|19890114,,
35|43|35|6|Dial My Heart|THE BOYS|1988-12-10|78|13|19|19890114,,
36|29|11|20|The Promise|WHEN IN ROME|1988-09-03|87|11|25|19890114,,
37|45|37|9|You Got It (The Right Stuff)|NEW KIDS ON THE BLOCK|1988-11-19|97|3|26|19890114,,
38|39|38|10|Back On Holiday|ROBBIE NEVIL|1988-11-12|87|34|14|19890114,,
39|33|33|11|Ghost Town|CHEAP TRICK|1988-11-05|83|33|14|19890114,,
40|27|4|14|I Don't Want Your Love|DURAN DURAN|1988-10-15|49|4|16|19890114,,
41|32|13|16|Finish What Ya Started|VAN HALEN|1988-10-01|82|13|20|19890114,,
42|47|42|6|A Little Respect|ERASURE|1988-12-10|84|14|17|19890114,,
"43|35|32|12|Thanks For My Child|CHERYL ""PEPSII"" RILEY|1988-10-29|86|32|13|19890114",,
44|36|19|13|Early In The Morning|ROBERT PALMER|1988-10-22|71|19|15|19890114,,
45|50|45|6|Shake For The Sheik|THE ESCAPE CLUB|1988-12-10|81|28|14|19890114,,
46|53|46|4|Surrender To Me|ANN WILSON & ROBIN ZANDER|1988-12-24|80|6|19|19890114,,
47|37|16|16|Spy In The House Of Love|WAS (NOT WAS)|1988-10-01|93|16|17|19890114,,
48|44|1|20|Kokomo|THE BEACH BOYS|1988-09-03|96|1|28|19890114,,
49|52|49|7|As Long As You Follow|FLEETWOOD MAC|1988-12-03|81|43|14|19890114,,
50|54|50|6|My Heart Can't Tell You No|ROD STEWART|1988-12-10|92|4|25|19890114,,
51|46|1|22|Wild, Wild West|THE ESCAPE CLUB|1988-08-20|94|1|27|19890114,
52|48|48|11|Baby Can I Hold You|TRACY CHAPMAN|1988-11-05|84|48|12|19890114,,
53|62|53|4|All She Wants Is|DURAN DURAN|1988-12-24|85|22|13|19890114,,
54|55|54|6|It's No Secret|KYLIE MINOGUE|1988-12-10|90|37|13|19890114,,
55|79|55|2|Living Years|MIKE AND THE MECHANICS|1989-01-07|79|1|20|19890114,,
56|58|56|9|Cross My Heart|EIGHTH WONDER|1988-11-19|96|56|16|19890114,,
57|49|3|16|Desire|U2|1988-10-01|50|3|17|19890114,,
58|51|1|17|Bad Medicine|BON JOVI|1988-09-24|43|1|20|19890114,,
59|61|59|6|New Day For You|BASIA|1988-12-10|86|53|11|19890114,,
60|71|60|4|I Beg Your Pardon|KON KAN|1988-12-24|87|15|18|19890114,,
61|92|61|2|Roni|BOBBY BROWN|1989-01-07|92|3|17|19890114,,
62|56|3|21|The Loco-Motion|KYLIE MINOGUE|1988-08-27|80|3|27|19890114,,
63|68|63|5|If We Never Meet Again|TOMMY CONWELL & THE YOUNG RUMBLERS|1988-12-17|91|48|11|19890114,,
64|57|12|20|Don't Know What You Got (Till It's Gone)|CINDERELLA|1988-09-03|74|12|22|19890114,,
65|59|26|15|Not Just Another Girl|IVAN NEVILLE|1988-10-08|81|26|19|19890114,,
66|67|66|6|Anchorage|MICHELLE SHOCKED|1988-12-10|94|66|8|19890114,,
67|83|67|2|Girl You Know It's True|MILLI VANILLI|1989-01-07|83|2|26|19890114,,
68|60|1|20|Groovy Kind Of Love|PHIL COLLINS|1988-09-03|52|1|25|19890114,,
69|73|1|25|Don't Worry, Be Happy|BOBBY McFERRIN|1988-07-30|83|1|26|19890114,
70|78|70|5|Posse On Broadway|SIR MIX-A-LOT|1988-12-17|97|70|9|19890114,,
71|70|26|18|Edge Of A Broken Heart|VIXEN|1988-09-17|96|26|21|19890114,,
72|63|45|12|Handle With Care|TRAVELING WILBURYS|1988-10-29|83|45|14|19890114,,
73|76|73|5|Wild Again|STARSHIP|1988-12-17|98|73|8|19890114,,
74|66|65|12|Forever Young|ALPHAVILLE|1988-10-29|91|65|14|19890114,,
75|84|75|4|More Then You Know|MARTIKA|1988-12-24|91|18|20|19890114,,
"76|72|45|13|Hippy Hippy Shake (From ""Cocktail"")|THE GEORGIA SATELLITES|1988-10-22|88|45|14|19890114",,
77|80|77|5|Doctorin' The Tardis|TIMELORDS|1988-12-17|94|66|13|19890114,,
78|69|1|23|Red Red Wine|UB40|1988-08-13|85|1|25|19890114,,
79|91|79|4|The Great Commandment|CAMOUFLAGE|1988-12-24|98|59|12|19890114,,
80|86|80|5|Perfect|FAIRGROUND ATTRACTION|1988-12-17|95|80|6|19890114,,
81|98|81|2|Dreamin'|VANESSA WILLIAMS|1989-01-07|98|8|20|19890114,,
82|65|5|15|Kissing A Fool|GEORGE MICHAEL|1988-10-08|47|5|15|19890114,,
83|77|60|11|It's Money That Matters|RANDY NEWMAN|1988-11-05|85|60|12|19890114,,
84|75|38|16|Symptoms Of True Love|TRACIE SPENCER|1988-10-01|99|38|16|19890114,,
85|NEW|85|1|Paradise City|GUNS N'ROSES|1989-01-14|85|5|17|19890114,,
86|96|86|2|Way Cool Jr.|RATT|1989-01-07|96|75|7|19890114,,
87|87|80|9|Killing Me Softly|AL B. SURE!|1988-11-19|88|80|11|19890114,,
88|NEW|88|1|The Love In Your Eyes|EDDIE MONEY|1989-01-14|88|24|18|19890114,,
89|64|32|14|Yeah, Yeah, Yeah|JUDSON SPENCE|1988-10-15|86|32|14|19890114
90|97|90|2|I Wanna Be Loved|HOUSE OF LORDS|1989-01-07|97|58|7|19890114,,
91|85|12|24|Forever Young|ROD STEWART|1988-08-06|92|12|24|19890114,,
92|82|57|12|Girls Ain't Nothing But Trouble|D.J. JAZZY JEFF & THE FRESH PRINCE|1988-10-29|93|57|12|19890114,,
93|95|7|23|Never Tear Us Apart|INXS|1988-08-13|86|7|23|19890114,,
94|94|1|23|Love Bites|DEF LEPPARD|1988-08-13|52|1|23|19890114,,
95|74|53|14|Peek-A-Boo|SIOUXSIE AND THE BANSHEES|1988-10-15|92|53|14|19890114,,
96|NEW|96|1|Don't Tell Me Lies|BREATHE|1989-01-14|96|10|16|19890114,,
97|NEW|97|1|Let's Put The X In Sex|KISS|1989-01-14|97|97|2|19890114,,
98|88|63|11|Nobody's Perfect|MIKE AND THE MECHANICS|1988-11-05|98|63|11|19890114,,
99|81|13|22|Another Lover|GIANT STEPS|1988-08-20|89|13|22|19890114,,
100|90|8|26|Don't Be Cruel|BOBBY BROWN|1988-07-23|86|8|26|19890114,,
1|1|1|11|Every Rose Has Its Thorn|POISON|1988-10-29|60|1|21|19890107,,
2|2|2|12|My Prerogative|BOBBY BROWN|1988-10-22|78|1|24|19890107,,
3|6|3|8|Two Hearts|PHIL COLLINS|1988-11-19|47|1|18|19890107,,
4|4|3|16|Giving You The Best That I Got|ANITA BAKER|1988-09-24|85|3|22|19890107,,
5|8|5|13|In Your Room|BANGLES|1988-10-15|73|5|20|19890107,,
6|10|6|10|Don't Rush Me|TAYLOR DAYNE|1988-11-05|81|2|20|19890107,,
7|5|5|18|Waiting For A Star To Fall|BOY MEETS GIRL|1988-09-10|83|5|25|19890107,,
8|3|1|16|Look Away|CHICAGO|1988-09-24|77|1|24|19890107,,
9|12|9|8|Armageddon It|DEF LEPPARD|1988-11-19|65|3|18|19890107,,
10|13|10|9|Smooth Criminal|MICHAEL JACKSON|1988-11-12|66|7|15|19890107,,
11|14|11|12|I Remember Holding You|BOYS CLUB|1988-10-22|79|8|21|19890107,,
12|19|12|10|Put A Little Love In Your Heart|ANNIE LENNOX & AL GREEN|1988-11-05|96|9|17|19890107,,
13|16|13|11|Silhouette|KENNY G|1988-10-29|70|13|17|19890107,,
14|7|7|12|Welcome To The Jungle|GUNS N'ROSES|1988-10-22|58|7|17|19890107,,
15|22|15|13|The Way You Love Me|KARYN WHITE|1988-10-15|83|7|25|19890107,,
16|27|16|7|When I'm With You|SHERIFF|1988-11-26|84|1|21|19890107,,
17|26|17|7|Born To Be My Baby|BON JOVI|1988-11-26|78|3|20|19890107,,
18|24|18|10|All This Time|TIFFANY|1988-11-05|90|6|21|19890107,,
19|25|19|10|When The Children Cry|WHITE LION|1988-11-05|92|3|23|19890107,,
20|9|9|15|Walk On Water|EDDIE MONEY|1988-10-01|67|9|21|19890107,,
21|11|1|18|Baby, I Love Your Way / Freebird Medley|WILL TO POWER|1988-09-10|97|1|24|19890107,
22|28|22|11|Little Liar|JOAN JETT AND THE BLACKHEARTS|1988-10-29|75|19|20|19890107,,
23|29|23|7|Holding On|STEVE WINWOOD|1988-11-26|71|11|17|19890107,,
24|17|3|18|How Can I Fall?|BREATHE|1988-09-10|79|3|22|19890107,,
25|30|25|11|Wild World|MAXI PRIEST|1988-10-29|95|25|18|19890107,,
26|31|26|9|I Wanna Have Some Fun|SAMANTHA FOX|1988-11-12|89|8|23|19890107,,
27|15|4|13|I Don't Want Your Love|DURAN DURAN|1988-10-15|49|4|16|19890107,,
28|35|28|6|Straight Up|PAULA ABDUL|1988-12-03|79|1|25|19890107,,
29|18|11|19|The Promise|WHEN IN ROME|1988-09-03|87|11|25|19890107,,
30|34|30|10|The Lover In Me|SHEENA EASTON|1988-11-05|99|2|25|19890107,,
31|37|31|6|Wild Thing|TONE-LOC|1988-12-03|92|2|25|19890107,,
32|20|13|15|Finish What Ya Started|VAN HALEN|1988-10-01|82|13|20|19890107,,
33|33|33|10|Ghost Town|CHEAP TRICK|1988-11-05|83|33|14|19890107,,
34|41|34|7|Walking Away|INFORMATION SOCIETY|1988-11-26|98|9|19|19890107,,
"35|32|32|11|Thanks For My Child|CHERYL ""PEPSII"" RILEY|1988-10-29|86|32|13|19890107",,
36|23|19|12|Early In The Morning|ROBERT PALMER|1988-10-22|71|19|15|19890107,,
37|21|16|15|Spy In The House Of Love|WAS (NOT WAS)|1988-10-01|93|16|17|19890107,,
38|40|38|6|Kiss|THE ART OF NOISE featuring TOM JONES|1988-12-03|80|31|11|19890107,,
39|42|39|9|Back On Holiday|ROBBIE NEVIL|1988-11-12|87|34|14|19890107,,
40|44|40|4|She Wants To Dance With Me|RICK ASTLEY|1988-12-17|61|6|18|19890107,,
41|45|41|7|What I Am|EDIE BRICKELL & THE NEW BOHEMIANS|1988-11-26|96|7|19|19890107,,
42|51|42|4|Angel Of Harlem|U2|1988-12-17|74|14|15|19890107,,
43|46|43|5|Dial My Heart|THE BOYS|1988-12-10|78|13|19|19890107,,
44|38|1|19|Kokomo|THE BEACH BOYS|1988-09-03|96|1|28|19890107,,
45|47|45|8|You Got It (The Right Stuff)|NEW KIDS ON THE BLOCK|1988-11-19|97|3|26|19890107,,
46|39|1|21|Wild, Wild West|THE ESCAPE CLUB|1988-08-20|94|1|27|19890107,
47|53|47|5|A Little Respect|ERASURE|1988-12-10|84|14|17|19890107,,
48|48|48|10|Baby Can I Hold You|TRACY CHAPMAN|1988-11-05|84|48|12|19890107,,
49|36|3|15|Desire|U2|1988-10-01|50|3|17|19890107,,
50|57|50|5|Shake For The Sheik|ESCAPE CLUB|1988-12-10|81|28|14|19890107,,
51|43|1|16|Bad Medicine|BON JOVI|1988-09-24|43|1|20|19890107,,
52|56|52|6|As Long As You Follow|FLEETWOOD MAC|1988-12-03|81|43|14|19890107,,
53|80|53|3|Surrender To Me|ANN WILSON & ROBIN ZANDER|1988-12-24|80|6|19|19890107,,
54|61|54|5|My Heart Can't Tell You No|ROD STEWART|1988-12-10|92|4|25|19890107,,
55|62|55|5|It's No Secret|KYLIE MINOGUE|1988-12-10|90|37|13|19890107,,
56|50|3|20|The Loco-Motion|KYLIE MINOGUE|1988-08-27|80|3|27|19890107,,
57|54|12|19|Don't Know What You Got (Till It's Gone)|CINDERELLA|1988-09-03|74|12|22|19890107,,
58|60|58|8|Cross My Heart|EIGHTH WONDER|1988-11-19|96|56|16|19890107,,
59|49|26|14|Not Just Another Girl|IVAN NEVILLE|1988-10-08|81|26|19|19890107,,
60|55|1|19|Groovy Kind Of Love|PHIL COLLINS|1988-09-03|52|1|25|19890107,,
61|67|61|5|New Day For You|BASIA|1988-12-10|86|53|11|19890107,,
62|85|62|3|All She Wants Is|DURAN DURAN|1988-12-24|85|22|13|19890107,,
63|59|45|11|Handle With Care|TRAVELING WILBURYS|1988-10-29|83|45|14|19890107,,
64|52|32|13|Yeah, Yeah, Yeah|JUDSON SPENCE|1988-10-15|86|32|14|19890107
65|58|5|14|Kissing A Fool|GEORGE MICHAEL|1988-10-08|47|5|15|19890107,,
66|65|65|11|Forever Young|ALPHAVILLE|1988-10-29|91|65|14|19890107,,
67|76|67|5|Anchorage|MICHELLE SHOCKED|1988-12-10|94|66|8|19890107,,
68|77|68|4|If We Never Meet Again|TOMMY CONWELL & THE YOUNG RUMBLERS|1988-12-17|91|48|11|19890107,,
69|68|1|22|Red Red Wine|UB40|1988-08-13|85|1|25|19890107,,
70|72|26|17|Edge Of A Broken Heart|VIXEN|1988-09-17|96|26|21|19890107,,
71|87|71|3|I Beg Your Pardon|KON KAN|1988-12-24|87|15|18|19890107,,
"72|64|45|12|Hippy Hippy Shake (From ""Cocktail"")|THE GEORGIA SATELLITES|1988-10-22|88|45|14|19890107",,
73|73|1|24|Don't Worry, Be Happy|BOBBY McFERRIN|1988-07-30|83|1|26|19890107,
74|63|53|13|Peek-A-Boo|SIOUXSIE AND THE BANSHEES|1988-10-15|92|53|14|19890107,,
75|66|38|15|Symptoms Of True Love|TRACIE SPENCER|1988-10-01|99|38|16|19890107,,
76|81|76|4|Wild Again|STARSHIP|1988-12-17|98|73|8|19890107,,
77|74|60|10|It's Money That Matters|RANDY NEWMAN|1988-11-05|85|60|12|19890107,,
78|95|78|4|Posse On Broadway|SIR MIX-A-LOT|1988-12-17|97|70|9|19890107,,
79|NEW|79|1|Living Years|MIKE AND THE MECHANICS|1989-01-07|79|1|20|19890107,,
80|83|80|4|Doctorin' The Tardis|TIMELORDS|1988-12-17|94|66|13|19890107,,
81|75|13|21|Another Lover|GIANT STEPS|1988-08-20|89|13|22|19890107,,
82|69|57|11|Girls Ain't Nothing But Trouble|D.J. JAZZY JEFF & THE FRESH PRINCE|1988-10-29|93|57|12|19890107,,
83|NEW|83|1|Girl You Know It's True|MILLI VANILLI|1989-01-07|83|2|26|19890107,,
84|91|84|3|More Then You Know|MARTIKA|1988-12-24|91|18|20|19890107,,
85|71|12|23|Forever Young|ROD STEWART|1988-08-06|92|12|24|19890107,,
86|86|86|4|Perfect|FAIRGROUND ATTRACTION|1988-12-17|95|80|6|19890107,,
87|82|80|8|Killing Me Softly|AL B. SURE!|1988-11-19|88|80|11|19890107,,
88|78|63|10|Nobody's Perfect|MIKE AND THE MECHANICS|1988-11-05|98|63|11|19890107,,
89|70|18|14|Domino Dancing|PET SHOP BOYS|1988-10-08|71|18|14|19890107,,
90|88|8|25|Don't Be Cruel|BOBBY BROWN|1988-07-23|86|8|26|19890107,,
91|98|91|3|The Great Commandment|CAMOUFLAGE|1988-12-24|98|59|12|19890107,,
92|NEW|92|1|Roni|BOBBY BROWN|1989-01-07|92|3|17|19890107,,
93|89|48|16|Boy, I've Been Told|SAFIRE|1988-09-24|99|48|16|19890107,
94|90|1|22|Love Bites|DEF LEPPARD|1988-08-13|52|1|23|19890107,,
95|84|7|22|Never Tear Us Apart|INXS|1988-08-13|86|7|23|19890107,,
96|NEW|96|1|Way Cool Jr.|RATT|1989-01-07|96|75|7|19890107,,
97|NEW|97|1|I Wanna Be Loved|HOUSE OF LORDS|1989-01-07|97|58|7|19890107,,
98|NEW|98|1|Dreamin'|VANESSA WILLIAMS|1989-01-07|98|8|20|19890107,,
99|79|25|12|Till I Loved You|BARBRA STREISAND & DON JOHNSON|1988-10-22|67|25|12|19890107,,
100|92|92|5|Is It Love|J.J. FAD|1988-12-10|97|92|5|19890107,,
1|1|1|10|Every Rose Has Its Thorn|POISON|1988-10-29|60|1|21|19881231,,
2|2|2|11|My Prerogative|BOBBY BROWN|1988-10-22|78|1|24|19881231,,
3|3|1|15|Look Away|CHICAGO|1988-09-24|77|1|24|19881231,,
4|4|3|15|Giving You The Best That I Got|ANITA BAKER|1988-09-24|85|3|22|19881231,,
5|5|5|17|Waiting For A Star To Fall|BOY MEETS GIRL|1988-09-10|83|5|25|19881231,,
6|6|6|7|Two Hearts|PHIL COLLINS|1988-11-19|47|1|18|19881231,,
7|7|7|11|Welcome To The Jungle|GUNS N'ROSES|1988-10-22|58|7|17|19881231,,
8|8|8|12|In Your Room|BANGLES|1988-10-15|73|5|20|19881231,,
9|9|9|14|Walk On Water|EDDIE MONEY|1988-10-01|67|9|21|19881231,,
10|10|10|9|Don't Rush Me|TAYLOR DAYNE|1988-11-05|81|2|20|19881231,,
11|11|1|17|Baby, I Love Your Way / Freebird Medley|WILL TO POWER|1988-09-10|97|1|24|19881231,
12|12|12|7|Armageddon It|DEF LEPPARD|1988-11-19|65|3|18|19881231,,
13|13|13|8|Smooth Criminal|MICHAEL JACKSON|1988-11-12|66|7|15|19881231,,
14|14|14|11|I Remember Holding You|BOYS CLUB|1988-10-22|79|8|21|19881231,,
15|15|4|12|I Don't Want Your Love|DURAN DURAN|1988-10-15|49|4|16|19881231,,
16|16|16|10|Silhouette|KENNY G|1988-10-29|70|13|17|19881231,,
17|17|3|17|How Can I Fall?|BREATHE|1988-09-10|79|3|22|19881231,,
18|18|11|18|The Promise|WHEN IN ROME|1988-09-03|87|11|25|19881231,,
19|19|19|9|Put A Little Love In Your Heart|ANNIE LENNOX & AL GREEN|1988-11-05|96|9|17|19881231,,
20|20|13|14|Finish What Ya Started|VAN HALEN|1988-10-01|82|13|20|19881231,,
21|21|16|14|Spy In The House Of Love|WAS (NOT WAS)|1988-10-01|93|16|17|19881231,,
22|22|22|12|The Way You Love Me|KARYN WHITE|1988-10-15|83|7|25|19881231,,
23|23|19|11|Early In The Morning|ROBERT PALMER|1988-10-22|71|19|15|19881231,,
24|24|24|9|All This Time|TIFFANY|1988-11-05|90|6|21|19881231,,
25|25|25|9|When The Children Cry|WHITE LION|1988-11-05|92|3|23|19881231,,
26|26|26|6|Born To Be My Baby|BON JOVI|1988-11-26|78|3|20|19881231,,
27|27|27|6|When I'm With You|SHERIFF|1988-11-26|84|1|21|19881231,,
28|28|28|10|Little Liar|JOAN JETT AND THE BLACKHEARTS|1988-10-29|75|19|20|19881231,,
29|29|29|6|Holding On|STEVE WINWOOD|1988-11-26|71|11|17|19881231,,
30|30|30|10|Wild World|MAXI PRIEST|1988-10-29|95|25|18|19881231,,
31|31|31|8|I Wanna Have Some Fun|SAMANTHA FOX|1988-11-12|89|8|23|19881231,,
"32|32|32|10|Thanks For My Child|CHERYL ""PEPSII"" RILEY|1988-10-29|86|32|13|19881231",,
33|33|33|9|Ghost Town|CHEAP TRICK|1988-11-05|83|33|14|19881231,,
34|34|34|9|The Lover In Me|SHEENA EASTON|1988-11-05|99|2|25|19881231,,
35|35|35|5|Straight Up|PAULA ABDUL|1988-12-03|79|1|25|19881231,,
36|36|3|14|Desire|U2|1988-10-01|50|3|17|19881231,,
37|37|37|5|Wild Thing|TONE-LOC|1988-12-03|92|2|25|19881231,,
38|38|1|18|Kokomo|THE BEACH BOYS|1988-09-03|96|1|28|19881231,,
39|39|1|20|Wild, Wild West|THE ESCAPE CLUB|1988-08-20|94|1|27|19881231,
40|40|40|5|Kiss|THE ART OF NOISE featuring TOM JONES|1988-12-03|80|31|11|19881231,,
41|41|41|6|Walking Away|INFORMATION SOCIETY|1988-11-26|98|9|19|19881231,,
42|42|42|8|Back On Holiday|ROBBIE NEVIL|1988-11-12|87|34|14|19881231,,
43|43|1|15|Bad Medicine|BON JOVI|1988-09-24|43|1|20|19881231,,
44|44|44|3|She Wants To Dance With Me|RICK ASTLEY|1988-12-17|61|6|18|19881231,,
45|45|45|6|What I Am|EDIE BRICKELL & THE NEW BOHEMIANS|1988-11-26|96|7|19|19881231,,
46|46|46|4|Dial My Heart|THE BOYS|1988-12-10|78|13|19|19881231,,
47|47|47|7|You Got It (The Right Stuff)|NEW KIDS ON THE BLOCK|1988-11-19|97|3|26|19881231,,
48|48|48|9|Baby Can I Hold You|TRACY CHAPMAN|1988-11-05|84|48|12|19881231,,
49|49|26|13|Not Just Another Girl|IVAN NEVILLE|1988-10-08|81|26|19|19881231,,
